StateVec,Action,Reward,SLAMet,CPUCost,Source
"[73.25, 0.915625]",0.0,1,YES,73.25,XGBoost
"[76, 845, 90, 16, 2]",0.0,1,YES,7.03,Original
"[93.36, 1.167]",0.0,1,YES,93.36,FCFS
"[148.56, 0.9285]",2.0,0,NO,148.56,XGBoost
"[153.8, 0.96125]",2.0,0,NO,153.8,RoundRobin
"[84, 11485, 61, 26, 1]",1.0,1,YES,3.84,Original
"[78, 12639, 71, 49, 2]",0.0,1,YES,5.06,Original
"[107.565, 0.896375]",1.0,0,NO,107.565,FCFS
"[152.42, 0.952625]",2.0,0,NO,152.42,RoundRobin
"[72.62, 0.90775]",0.0,1,YES,72.62,XGBoost
"[199.8, 1.24875]",2.0,0,NO,199.8,RoundRobin
"[138.36, 1.153]",1.0,0,NO,138.36,FCFS
"[111.63, 0.93025]",1.0,0,NO,111.63,RoundRobin
"[145.96, 0.91225]",2.0,0,NO,145.96,FCFS
"[145.02, 0.906375]",2.0,0,NO,145.02,XGBoost
"[95.75, 1.196875]",0.0,1,YES,95.75,FCFS
"[156.7, 0.979375]",2.0,0,NO,156.7,RoundRobin
"[71.07, 0.888375]",0.0,1,YES,71.07,XGBoost
"[72.59, 0.907375]",0.0,1,YES,72.59,XGBoost
"[117.915, 0.982625]",1.0,0,NO,117.915,RoundRobin
"[76.93, 0.961625]",0.0,1,YES,76.93,XGBoost
"[72.65, 0.908125]",0.0,1,YES,72.65,FCFS
"[81.48, 1.0185]",0.0,1,YES,81.48,RoundRobin
"[135.105, 1.125875]",1.0,0,NO,135.105,FCFS
"[195.64, 1.22275]",2.0,0,NO,195.64,RoundRobin
"[93.79, 1.172375]",0.0,1,YES,93.79,XGBoost
"[79.42, 0.99275]",0.0,1,YES,79.42,XGBoost
"[133.605, 1.113375]",1.0,0,NO,133.605,RoundRobin
"[166.82, 1.042625]",2.0,0,NO,166.82,FCFS
"[39, 5959, 55, 42, 2]",0.0,1,YES,9.34,Original
"[144.02, 0.900125]",2.0,0,NO,144.02,RoundRobin
"[165.44, 1.034]",2.0,0,NO,165.44,FCFS
"[87.18, 1.08975]",0.0,1,YES,87.18,RoundRobin
"[125.895, 1.049125]",1.0,0,NO,125.895,FCFS
"[174.74, 1.092125]",2.0,1,YES,174.74,XGBoost
"[195.18, 1.219875]",2.0,0,NO,195.18,FCFS
"[135.765, 1.131375]",1.0,0,NO,135.765,RoundRobin
"[82.29, 1.028625]",0.0,1,YES,82.29,XGBoost
"[190.9, 1.193125]",2.0,0,NO,190.9,RoundRobin
"[81.93, 1.024125]",0.0,1,YES,81.93,XGBoost
"[169.94, 1.062125]",2.0,0,NO,169.94,RoundRobin
"[153.0, 0.95625]",2.0,0,NO,153.0,FCFS
"[75.43, 0.942875]",0.0,1,YES,75.43,XGBoost
"[90.13, 1.126625]",0.0,1,YES,90.13,XGBoost
"[78.24, 0.978]",0.0,1,YES,78.24,FCFS
"[107.805, 0.898375]",1.0,0,NO,107.805,FCFS
"[73.9, 0.92375]",0.0,1,YES,73.9,XGBoost
"[126.78, 1.0565]",1.0,0,NO,126.78,RoundRobin
"[177.66, 1.110375]",2.0,0,NO,177.66,FCFS
"[122.1, 1.0175]",1.0,0,NO,122.1,FCFS
"[93.07, 1.163375]",0.0,1,YES,93.07,XGBoost
"[198.2, 1.23875]",2.0,0,NO,198.2,FCFS
"[168.58, 1.053625]",2.0,1,YES,168.58,XGBoost
"[96.28, 1.2035]",0.0,1,YES,96.28,XGBoost
"[89.56, 1.1195]",0.0,1,YES,89.56,XGBoost
"[74, 8335, 81, 34, 1]",0.0,1,YES,5.43,Original
"[86.99, 1.087375]",0.0,1,YES,86.99,XGBoost
"[75.43, 0.942875]",0.0,1,YES,75.43,RoundRobin
"[85.58, 1.06975]",0.0,1,YES,85.58,XGBoost
"[78.77, 0.984625]",0.0,1,YES,78.77,RoundRobin
"[90.84, 1.1355]",0.0,1,YES,90.84,FCFS
"[67, 14866, 60, 3, 3]",1.0,1,YES,2.84,Original
"[126.75, 1.05625]",1.0,0,NO,126.75,FCFS
"[175.86, 1.099125]",2.0,0,NO,175.86,FCFS
"[73.77, 0.922125]",0.0,1,YES,73.77,RoundRobin
"[79.25, 0.990625]",0.0,1,YES,79.25,XGBoost
"[96.91, 1.211375]",0.0,1,YES,96.91,XGBoost
"[146.895, 1.224125]",1.0,0,NO,146.895,FCFS
"[122.04, 1.017]",1.0,0,NO,122.04,RoundRobin
"[95.19, 1.189875]",0.0,1,YES,95.19,RoundRobin
"[177.64, 1.11025]",2.0,1,YES,177.64,XGBoost
"[98.1, 1.22625]",0.0,1,YES,98.1,RoundRobin
"[85, 12720, 33, 10, 1]",1.0,1,YES,4.83,Original
"[174.82, 1.092625]",2.0,0,NO,174.82,RoundRobin
"[187.42, 1.171375]",2.0,0,NO,187.42,FCFS
"[80.49, 1.006125]",0.0,1,YES,80.49,XGBoost
"[159.0, 0.99375]",2.0,0,NO,159.0,FCFS
"[109.335, 0.911125]",1.0,0,NO,109.335,FCFS
"[70.2, 0.8775]",0.0,1,YES,70.2,XGBoost
"[80.19, 1.002375]",0.0,1,YES,80.19,FCFS
"[99.59, 1.244875]",0.0,1,YES,99.59,XGBoost
"[81.87, 1.023375]",0.0,1,YES,81.87,RoundRobin
"[86.25, 1.078125]",0.0,1,YES,86.25,XGBoost
"[87.28, 1.091]",0.0,1,YES,87.28,XGBoost
"[140.775, 1.173125]",1.0,0,NO,140.775,RoundRobin
"[156.32, 0.977]",2.0,0,NO,156.32,XGBoost
"[84.29, 1.053625]",0.0,1,YES,84.29,XGBoost
"[97.39, 1.217375]",0.0,1,YES,97.39,XGBoost
"[97.87, 1.223375]",0.0,1,YES,97.87,XGBoost
"[58, 2286, 49, 3, 3]",0.0,1,YES,9.39,Original
"[149.98, 0.937375]",2.0,0,NO,149.98,FCFS
"[125.475, 1.045625]",1.0,0,NO,125.475,RoundRobin
"[140.94, 0.880875]",2.0,0,NO,140.94,FCFS
"[93.83, 1.172875]",0.0,1,YES,93.83,XGBoost
"[93.81, 1.172625]",0.0,1,YES,93.81,FCFS
"[162.9, 1.018125]",2.0,0,NO,162.9,FCFS
"[136.77, 1.13975]",1.0,0,NO,136.77,RoundRobin
"[149.31, 1.24425]",1.0,0,NO,149.31,FCFS
"[89.51, 1.118875]",0.0,1,YES,89.51,FCFS
"[143.66, 0.897875]",2.0,0,NO,143.66,RoundRobin
"[174.62, 1.091375]",2.0,0,NO,174.62,FCFS
"[88.68, 1.1085]",0.0,1,YES,88.68,FCFS
"[188.76, 1.17975]",2.0,0,NO,188.76,RoundRobin
"[93.6, 1.17]",0.0,1,YES,93.6,XGBoost
"[142.56, 0.891]",2.0,0,NO,142.56,XGBoost
"[151.68, 0.948]",2.0,0,NO,151.68,FCFS
"[76.23, 0.952875]",0.0,1,YES,76.23,XGBoost
"[79.48, 0.9935]",0.0,1,YES,79.48,RoundRobin
"[98.9, 1.23625]",0.0,1,YES,98.9,XGBoost
"[97.56, 1.2195]",0.0,1,YES,97.56,XGBoost
"[93.38, 1.16725]",0.0,1,YES,93.38,XGBoost
"[70.9, 0.88625]",0.0,1,YES,70.9,XGBoost
"[87.22, 1.09025]",0.0,1,YES,87.22,FCFS
"[149.08, 0.93175]",2.0,0,NO,149.08,FCFS
"[115.215, 0.960125]",1.0,0,NO,115.215,RoundRobin
"[92.28, 1.1535]",0.0,1,YES,92.28,XGBoost
"[74.64, 0.933]",0.0,1,YES,74.64,FCFS
"[95.3, 1.19125]",0.0,1,YES,95.3,XGBoost
"[99.71, 1.246375]",0.0,1,YES,99.71,RoundRobin
"[107.07, 0.89225]",1.0,0,NO,107.07,FCFS
"[165.82, 1.036375]",2.0,0,NO,165.82,FCFS
"[116.82, 0.9735]",1.0,0,NO,116.82,FCFS
"[154.62, 0.966375]",2.0,0,NO,154.62,RoundRobin
"[141.16, 0.88225]",2.0,0,NO,141.16,FCFS
"[91.04, 1.138]",0.0,1,YES,91.04,XGBoost
"[117.9, 0.9825]",1.0,0,NO,117.9,FCFS
"[130.89, 1.09075]",1.0,0,NO,130.89,FCFS
"[182.1, 1.138125]",2.0,1,YES,182.1,XGBoost
"[160.54, 1.003375]",2.0,0,NO,160.54,FCFS
"[88.66, 1.10825]",0.0,1,YES,88.66,XGBoost
"[118.14, 0.9845]",1.0,0,NO,118.14,RoundRobin
"[139.665, 1.163875]",1.0,0,NO,139.665,RoundRobin
"[119.16, 0.993]",1.0,0,NO,119.16,RoundRobin
"[97.63, 1.220375]",0.0,1,YES,97.63,XGBoost
"[82.34, 1.02925]",0.0,1,YES,82.34,FCFS
"[160.06, 1.000375]",2.0,0,NO,160.06,RoundRobin
"[82.73, 1.034125]",0.0,1,YES,82.73,XGBoost
"[143.505, 1.195875]",1.0,0,NO,143.505,FCFS
"[72.2, 0.9025]",0.0,1,YES,72.2,FCFS
"[186.18, 1.163625]",2.0,0,NO,186.18,RoundRobin
"[82.07, 1.025875]",0.0,1,YES,82.07,RoundRobin
"[99.76, 1.247]",0.0,1,YES,99.76,FCFS
"[79.09, 0.988625]",0.0,1,YES,79.09,FCFS
"[127.005, 1.058375]",1.0,0,NO,127.005,RoundRobin
"[105.495, 0.879125]",1.0,0,NO,105.495,FCFS
"[167.88, 1.04925]",2.0,1,YES,167.88,XGBoost
"[72.62, 0.90775]",0.0,1,YES,72.62,XGBoost
"[89.91, 1.123875]",0.0,1,YES,89.91,XGBoost
"[112.365, 0.936375]",1.0,0,NO,112.365,FCFS
"[96.08, 1.201]",0.0,1,YES,96.08,RoundRobin
"[83.19, 1.039875]",0.0,1,YES,83.19,RoundRobin
"[91.27, 1.140875]",0.0,1,YES,91.27,FCFS
"[71.92, 0.899]",0.0,1,YES,71.92,RoundRobin
"[80.13, 1.001625]",0.0,1,YES,80.13,FCFS
"[99.2, 1.24]",0.0,1,YES,99.2,XGBoost
"[85.92, 1.074]",0.0,1,YES,85.92,RoundRobin
"[181.82, 1.136375]",2.0,0,NO,181.82,RoundRobin
"[79.97, 0.999625]",0.0,1,YES,79.97,RoundRobin
"[84.77, 1.059625]",0.0,1,YES,84.77,RoundRobin
"[172.94, 1.080875]",2.0,1,YES,172.94,XGBoost
"[73.44, 0.918]",0.0,1,YES,73.44,FCFS
"[159.56, 0.99725]",2.0,0,NO,159.56,RoundRobin
"[92.27, 1.153375]",0.0,1,YES,92.27,FCFS
"[99.29, 1.241125]",0.0,1,YES,99.29,XGBoost
"[82.56, 1.032]",0.0,1,YES,82.56,XGBoost
"[141.165, 1.176375]",1.0,0,NO,141.165,FCFS
"[97.98, 1.22475]",0.0,1,YES,97.98,XGBoost
"[83.68, 1.046]",0.0,1,YES,83.68,XGBoost
"[88.57, 1.107125]",0.0,1,YES,88.57,XGBoost
"[96.8, 1.21]",0.0,1,YES,96.8,XGBoost
"[159.4, 0.99625]",2.0,0,NO,159.4,FCFS
"[93.9, 1.17375]",0.0,1,YES,93.9,XGBoost
"[109.29, 0.91075]",1.0,0,NO,109.29,RoundRobin
"[80.85, 1.010625]",0.0,1,YES,80.85,RoundRobin
"[88.29, 1.103625]",0.0,1,YES,88.29,XGBoost
"[90.99, 1.137375]",0.0,1,YES,90.99,FCFS
"[164.54, 1.028375]",2.0,0,NO,164.54,FCFS
"[114.27, 0.95225]",1.0,0,NO,114.27,FCFS
"[73.07, 0.913375]",0.0,1,YES,73.07,RoundRobin
"[182.14, 1.138375]",2.0,0,NO,182.14,RoundRobin
"[140.22, 0.876375]",2.0,0,NO,140.22,RoundRobin
"[182.76, 1.14225]",2.0,0,NO,182.76,RoundRobin
"[169.68, 1.0605]",2.0,0,NO,169.68,RoundRobin
"[70, 3289, 88, 22, 3]",1.0,1,YES,3.4,Original
"[96.63, 1.207875]",0.0,1,YES,96.63,XGBoost
"[87.73, 1.096625]",0.0,1,YES,87.73,XGBoost
"[148.305, 1.235875]",1.0,0,NO,148.305,FCFS
"[112.2, 0.935]",1.0,0,NO,112.2,RoundRobin
"[169.1, 1.056875]",2.0,0,NO,169.1,FCFS
"[95.0, 1.1875]",0.0,1,YES,95.0,RoundRobin
"[74.4, 0.93]",0.0,1,YES,74.4,FCFS
"[89.82, 1.12275]",0.0,1,YES,89.82,XGBoost
"[170.72, 1.067]",2.0,0,NO,170.72,RoundRobin
"[71.53, 0.894125]",0.0,1,YES,71.53,XGBoost
"[107.355, 0.894625]",1.0,0,NO,107.355,FCFS
"[137.145, 1.142875]",1.0,0,NO,137.145,FCFS
"[99.64, 1.2455]",0.0,1,YES,99.64,XGBoost
"[108.6, 0.905]",1.0,0,NO,108.6,FCFS
"[156.14, 0.975875]",2.0,0,NO,156.14,RoundRobin
"[76.46, 0.95575]",0.0,1,YES,76.46,RoundRobin
"[135.12, 1.126]",1.0,0,NO,135.12,FCFS
"[124.725, 1.039375]",1.0,0,NO,124.725,RoundRobin
"[186.48, 1.1655]",2.0,0,NO,186.48,FCFS
"[127.59, 1.06325]",1.0,0,NO,127.59,FCFS
"[164.76, 1.02975]",2.0,0,NO,164.76,RoundRobin
"[93.23, 1.165375]",0.0,1,YES,93.23,FCFS
"[77.19, 0.964875]",0.0,1,YES,77.19,XGBoost
"[167.06, 1.044125]",2.0,1,YES,167.06,XGBoost
"[138.555, 1.154625]",1.0,0,NO,138.555,FCFS
"[141.22, 0.882625]",2.0,0,NO,141.22,XGBoost
"[139.725, 1.164375]",1.0,0,NO,139.725,FCFS
"[97.71, 1.221375]",0.0,1,YES,97.71,RoundRobin
"[88.8, 1.11]",0.0,1,YES,88.8,FCFS
"[152.5, 0.953125]",2.0,0,NO,152.5,XGBoost
"[89.18, 1.11475]",0.0,1,YES,89.18,XGBoost
"[190.26, 1.189125]",2.0,0,NO,190.26,RoundRobin
"[141.285, 1.177375]",1.0,0,NO,141.285,RoundRobin
"[96.16, 1.202]",0.0,1,YES,96.16,FCFS
"[80.69, 1.008625]",0.0,1,YES,80.69,XGBoost
"[151.58, 0.947375]",2.0,0,NO,151.58,RoundRobin
"[107.58, 0.8965]",1.0,0,NO,107.58,FCFS
"[83.1, 1.03875]",0.0,1,YES,83.1,XGBoost
"[138.84, 1.157]",1.0,0,NO,138.84,FCFS
"[85.13, 1.064125]",0.0,1,YES,85.13,RoundRobin
"[126.075, 1.050625]",1.0,1,YES,126.075,XGBoost
"[159.2, 0.995]",2.0,0,NO,159.2,RoundRobin
"[198.06, 1.237875]",2.0,0,NO,198.06,FCFS
"[121.95, 1.01625]",1.0,0,NO,121.95,FCFS
"[179.16, 1.11975]",2.0,1,YES,179.16,XGBoost
"[192.9, 1.205625]",2.0,0,NO,192.9,RoundRobin
"[142.2, 0.88875]",2.0,0,NO,142.2,RoundRobin
"[81.68, 1.021]",0.0,1,YES,81.68,XGBoost
"[97.33, 1.216625]",0.0,1,YES,97.33,RoundRobin
"[90.77, 1.134625]",0.0,1,YES,90.77,FCFS
"[79.77, 0.997125]",0.0,1,YES,79.77,RoundRobin
"[129.99, 1.08325]",1.0,0,NO,129.99,FCFS
"[106.215, 0.885125]",1.0,0,NO,106.215,RoundRobin
"[127.02, 1.0585]",1.0,0,NO,127.02,RoundRobin
"[60, 2453, 46, 20, 3]",0.0,1,YES,7.24,Original
"[96.83, 1.210375]",0.0,1,YES,96.83,RoundRobin
"[146.24, 0.914]",2.0,0,NO,146.24,XGBoost
"[75.11, 0.938875]",0.0,1,YES,75.11,XGBoost
"[177.86, 1.111625]",2.0,1,YES,177.86,XGBoost
"[187.94, 1.174625]",2.0,0,NO,187.94,RoundRobin
"[169.5, 1.059375]",2.0,1,YES,169.5,XGBoost
"[168.8, 1.055]",2.0,1,YES,168.8,XGBoost
"[192.36, 1.20225]",2.0,0,NO,192.36,RoundRobin
"[152.42, 0.952625]",2.0,0,NO,152.42,RoundRobin
"[90.91, 1.136375]",0.0,1,YES,90.91,FCFS
"[80.75, 1.009375]",0.0,1,YES,80.75,FCFS
"[73.31, 0.916375]",0.0,1,YES,73.31,FCFS
"[72.39, 0.904875]",0.0,1,YES,72.39,XGBoost
"[72.29, 0.903625]",0.0,1,YES,72.29,XGBoost
"[180.16, 1.126]",2.0,1,YES,180.16,XGBoost
"[129.57, 1.07975]",1.0,0,NO,129.57,RoundRobin
"[173.64, 1.08525]",2.0,0,NO,173.64,RoundRobin
"[161.36, 1.0085]",2.0,0,NO,161.36,FCFS
"[92, 7247, 6, 46, 2]",1.0,1,YES,3.89,Original
"[181.86, 1.136625]",2.0,0,NO,181.86,FCFS
"[196.44, 1.22775]",2.0,0,NO,196.44,FCFS
"[194.06, 1.212875]",2.0,1,YES,194.06,XGBoost
"[110.145, 0.917875]",1.0,0,NO,110.145,RoundRobin
"[113.265, 0.943875]",1.0,0,NO,113.265,FCFS
"[106.875, 0.890625]",1.0,0,NO,106.875,FCFS
"[99.87, 1.248375]",0.0,1,YES,99.87,XGBoost
"[56, 5436, 34, 23, 2]",0.0,1,YES,7.61,Original
"[97.59, 1.219875]",0.0,1,YES,97.59,XGBoost
"[77.68, 0.971]",0.0,1,YES,77.68,XGBoost
"[149.82, 0.936375]",2.0,0,NO,149.82,FCFS
"[84.17, 1.052125]",0.0,1,YES,84.17,XGBoost
"[71.41, 0.892625]",0.0,1,YES,71.41,XGBoost
"[130.605, 1.088375]",1.0,0,NO,130.605,FCFS
"[83.42, 1.04275]",0.0,1,YES,83.42,RoundRobin
"[98.41, 1.230125]",0.0,1,YES,98.41,XGBoost
"[171.5, 1.071875]",2.0,0,NO,171.5,FCFS
"[96.47, 1.205875]",0.0,1,YES,96.47,FCFS
"[127.86, 1.0655]",1.0,0,NO,127.86,FCFS
"[70.47, 0.880875]",0.0,1,YES,70.47,XGBoost
"[195.82, 1.223875]",2.0,1,YES,195.82,XGBoost
"[140.805, 1.173375]",1.0,0,NO,140.805,RoundRobin
"[41, 5982, 10, 18, 3]",1.0,1,YES,3.39,Original
"[187.36, 1.171]",2.0,0,NO,187.36,FCFS
"[196.42, 1.227625]",2.0,0,NO,196.42,FCFS
"[151.98, 0.949875]",2.0,0,NO,151.98,FCFS
"[83.83, 1.047875]",0.0,1,YES,83.83,XGBoost
"[139.59, 1.16325]",1.0,0,NO,139.59,RoundRobin
"[146.72, 0.917]",2.0,0,NO,146.72,XGBoost
"[48, 5001, 48, 11, 2]",1.0,1,YES,2.99,Original
"[85.19, 1.064875]",0.0,1,YES,85.19,XGBoost
"[86.56, 1.082]",0.0,1,YES,86.56,XGBoost
"[139.575, 1.163125]",1.0,0,NO,139.575,RoundRobin
"[94.22, 1.17775]",0.0,1,YES,94.22,XGBoost
"[53, 2293, 30, 27, 2]",0.0,1,YES,7.99,Original
"[106.215, 0.885125]",1.0,0,NO,106.215,FCFS
"[97.73, 1.221625]",0.0,1,YES,97.73,XGBoost
"[136.92, 1.141]",1.0,0,NO,136.92,FCFS
"[76.58, 0.95725]",0.0,1,YES,76.58,XGBoost
"[180.92, 1.13075]",2.0,1,YES,180.92,XGBoost
"[154.0, 0.9625]",2.0,0,NO,154.0,FCFS
"[97.47, 1.218375]",0.0,1,YES,97.47,FCFS
"[88.44, 1.1055]",0.0,1,YES,88.44,RoundRobin
"[95.92, 1.199]",0.0,1,YES,95.92,RoundRobin
"[172.18, 1.076125]",2.0,1,YES,172.18,XGBoost
"[126.87, 1.05725]",1.0,0,NO,126.87,RoundRobin
"[72.67, 0.908375]",0.0,1,YES,72.67,XGBoost
"[141.06, 0.881625]",2.0,0,NO,141.06,RoundRobin
"[113.355, 0.944625]",1.0,0,NO,113.355,RoundRobin
"[97.08, 1.2135]",0.0,1,YES,97.08,XGBoost
"[171.68, 1.073]",2.0,0,NO,171.68,FCFS
"[72.26, 0.90325]",0.0,1,YES,72.26,XGBoost
"[93.98, 1.17475]",0.0,1,YES,93.98,RoundRobin
"[86.45, 1.080625]",0.0,1,YES,86.45,XGBoost
"[110.13, 0.91775]",1.0,0,NO,110.13,FCFS
"[113.385, 0.944875]",1.0,0,NO,113.385,RoundRobin
"[130.32, 1.086]",1.0,0,NO,130.32,RoundRobin
"[89.84, 1.123]",0.0,1,YES,89.84,XGBoost
"[115.215, 0.960125]",1.0,0,NO,115.215,RoundRobin
"[199.86, 1.249125]",2.0,1,YES,199.86,XGBoost
"[174.8, 1.0925]",2.0,1,YES,174.8,XGBoost
"[71.93, 0.899125]",0.0,1,YES,71.93,FCFS
"[144.555, 1.204625]",1.0,0,NO,144.555,RoundRobin
"[79.05, 0.988125]",0.0,1,YES,79.05,FCFS
"[93.51, 1.168875]",0.0,1,YES,93.51,XGBoost
"[89.96, 1.1245]",0.0,1,YES,89.96,FCFS
"[73.9, 0.92375]",0.0,1,YES,73.9,XGBoost
"[193.2, 1.2075]",2.0,0,NO,193.2,FCFS
"[124.44, 1.037]",1.0,0,NO,124.44,FCFS
"[86.63, 1.082875]",0.0,1,YES,86.63,XGBoost
"[89.36, 1.117]",0.0,1,YES,89.36,FCFS
"[70.36, 0.8795]",0.0,1,YES,70.36,XGBoost
"[119.385, 0.994875]",1.0,0,NO,119.385,FCFS
"[185.36, 1.1585]",2.0,0,NO,185.36,FCFS
"[98.04, 1.2255]",0.0,1,YES,98.04,XGBoost
"[99.73, 1.246625]",0.0,1,YES,99.73,XGBoost
"[116.52, 0.971]",1.0,0,NO,116.52,FCFS
"[60, 7054, 29, 27, 2]",1.0,1,YES,2.66,Original
"[86.33, 1.079125]",0.0,1,YES,86.33,XGBoost
"[141.72, 0.88575]",2.0,0,NO,141.72,FCFS
"[97.29, 1.216125]",0.0,1,YES,97.29,XGBoost
"[111.585, 0.929875]",1.0,0,NO,111.585,RoundRobin
"[78.58, 0.98225]",0.0,1,YES,78.58,XGBoost
"[70, 11050, 22, 41, 1]",0.0,1,YES,6.68,Original
"[182.02, 1.137625]",2.0,1,YES,182.02,XGBoost
"[137.085, 1.142375]",1.0,0,NO,137.085,FCFS
"[37, 5915, 56, 11, 3]",1.0,1,YES,4.71,Original
"[83.4, 1.0425]",0.0,1,YES,83.4,RoundRobin
"[70.75, 0.884375]",0.0,1,YES,70.75,XGBoost
"[198.1, 1.238125]",2.0,0,NO,198.1,FCFS
"[158.74, 0.992125]",2.0,0,NO,158.74,XGBoost
"[148.71, 1.23925]",1.0,0,NO,148.71,RoundRobin
"[95.48, 1.1935]",0.0,1,YES,95.48,RoundRobin
"[86.62, 1.08275]",0.0,1,YES,86.62,XGBoost
"[80.99, 1.012375]",0.0,1,YES,80.99,XGBoost
"[199.24, 1.24525]",2.0,0,NO,199.24,FCFS
"[93.9, 1.17375]",0.0,1,YES,93.9,FCFS
"[168.82, 1.055125]",2.0,0,NO,168.82,FCFS
"[86, 6102, 15, 44, 3]",0.0,1,YES,9.84,Original
"[154.48, 0.9655]",2.0,0,NO,154.48,RoundRobin
"[76.6, 0.9575]",0.0,1,YES,76.6,XGBoost
"[126.375, 1.053125]",1.0,0,NO,126.375,RoundRobin
"[72.93, 0.911625]",0.0,1,YES,72.93,FCFS
"[166.86, 1.042875]",2.0,0,NO,166.86,FCFS
"[80.55, 1.006875]",0.0,1,YES,80.55,RoundRobin
"[75.66, 0.94575]",0.0,1,YES,75.66,XGBoost
"[94.08, 1.176]",0.0,1,YES,94.08,XGBoost
"[91.47, 1.143375]",0.0,1,YES,91.47,FCFS
"[125.22, 1.0435]",1.0,0,NO,125.22,FCFS
"[188.22, 1.176375]",2.0,0,NO,188.22,FCFS
"[91.92, 1.149]",0.0,1,YES,91.92,XGBoost
"[113.85, 0.94875]",1.0,0,NO,113.85,RoundRobin
"[70.64, 0.883]",0.0,1,YES,70.64,FCFS
"[82.45, 1.030625]",0.0,1,YES,82.45,XGBoost
"[82.5, 1.03125]",0.0,1,YES,82.5,FCFS
"[158.44, 0.99025]",2.0,0,NO,158.44,XGBoost
"[193.76, 1.211]",2.0,0,NO,193.76,FCFS
"[84.92, 1.0615]",0.0,1,YES,84.92,RoundRobin
"[86.0, 1.075]",0.0,1,YES,86.0,FCFS
"[80.04, 1.0005]",0.0,1,YES,80.04,FCFS
"[136.185, 1.134875]",1.0,0,NO,136.185,FCFS
"[127.305, 1.060875]",1.0,0,NO,127.305,FCFS
"[89.18, 1.11475]",0.0,1,YES,89.18,XGBoost
"[180.9, 1.130625]",2.0,0,NO,180.9,FCFS
"[88.92, 1.1115]",0.0,1,YES,88.92,XGBoost
"[159.68, 0.998]",2.0,0,NO,159.68,XGBoost
"[75.29, 0.941125]",0.0,1,YES,75.29,FCFS
"[81.98, 1.02475]",0.0,1,YES,81.98,XGBoost
"[83.99, 1.049875]",0.0,1,YES,83.99,XGBoost
"[191.7, 1.198125]",2.0,0,NO,191.7,RoundRobin
"[149.085, 1.242375]",1.0,0,NO,149.085,FCFS
"[170.88, 1.068]",2.0,1,YES,170.88,XGBoost
"[176.86, 1.105375]",2.0,0,NO,176.86,FCFS
"[55, 5722, 43, 21, 1]",0.0,1,YES,7.94,Original
"[80.99, 1.012375]",0.0,1,YES,80.99,RoundRobin
"[124.365, 1.036375]",1.0,0,NO,124.365,FCFS
"[169.04, 1.0565]",2.0,0,NO,169.04,FCFS
"[182.94, 1.143375]",2.0,0,NO,182.94,RoundRobin
"[98.69, 1.233625]",0.0,1,YES,98.69,RoundRobin
"[135.75, 1.13125]",1.0,0,NO,135.75,RoundRobin
"[92.13, 1.151625]",0.0,1,YES,92.13,FCFS
"[80.85, 1.010625]",0.0,1,YES,80.85,FCFS
"[73.69, 0.921125]",0.0,1,YES,73.69,FCFS
"[98.94, 1.23675]",0.0,1,YES,98.94,RoundRobin
"[73.39, 0.917375]",0.0,1,YES,73.39,XGBoost
"[47, 2670, 28, 6, 1]",1.0,1,YES,4.29,Original
"[79.34, 0.99175]",0.0,1,YES,79.34,RoundRobin
"[180.34, 1.127125]",2.0,0,NO,180.34,RoundRobin
"[196.44, 1.22775]",2.0,0,NO,196.44,FCFS
"[90.24, 1.128]",0.0,1,YES,90.24,RoundRobin
"[85, 2589, 77, 4, 3]",1.0,1,YES,3.16,Original
"[84.79, 1.059875]",0.0,1,YES,84.79,RoundRobin
"[55, 11118, 24, 22, 1]",0.0,1,YES,9.2,Original
"[78.0, 0.975]",0.0,1,YES,78.0,RoundRobin
"[79.26, 0.99075]",0.0,1,YES,79.26,XGBoost
"[79.99, 0.999875]",0.0,1,YES,79.99,XGBoost
"[84.19, 1.052375]",0.0,1,YES,84.19,XGBoost
"[76.05, 0.950625]",0.0,1,YES,76.05,FCFS
"[70.36, 0.8795]",0.0,1,YES,70.36,XGBoost
"[183.18, 1.144875]",2.0,0,NO,183.18,RoundRobin
"[87.94, 1.09925]",0.0,1,YES,87.94,XGBoost
"[156.68, 0.97925]",2.0,0,NO,156.68,RoundRobin
"[126.675, 1.055625]",1.0,0,NO,126.675,FCFS
"[78.2, 0.9775]",0.0,1,YES,78.2,XGBoost
"[80.17, 1.002125]",0.0,1,YES,80.17,FCFS
"[95.41, 1.192625]",0.0,1,YES,95.41,FCFS
"[78.76, 0.9845]",0.0,1,YES,78.76,XGBoost
"[121.545, 1.012875]",1.0,0,NO,121.545,FCFS
"[75.72, 0.9465]",0.0,1,YES,75.72,FCFS
"[78.71, 0.983875]",0.0,1,YES,78.71,FCFS
"[88.59, 1.107375]",0.0,1,YES,88.59,XGBoost
"[112.05, 0.93375]",1.0,0,NO,112.05,FCFS
"[31, 7538, 10, 12, 3]",0.0,1,YES,5.95,Original
"[109.62, 0.9135]",1.0,0,NO,109.62,FCFS
"[81, 6073, 66, 36, 2]",1.0,1,YES,4.39,Original
"[162.64, 1.0165]",2.0,0,NO,162.64,FCFS
"[81.49, 1.018625]",0.0,1,YES,81.49,XGBoost
"[197.26, 1.232875]",2.0,0,NO,197.26,FCFS
"[89.08, 1.1135]",0.0,1,YES,89.08,FCFS
"[78.0, 0.975]",0.0,1,YES,78.0,XGBoost
