StateVec,Action,Reward,SLAMet,CPUCost,Source,NextState,Done
"[147.405, 1.228375, 0.0, 0.0, 0.0]",1.0,0,NO,147.405,RoundRobin,"[147.405, 1.228375, 0.0, 0.0, 0.0]",False
"[72.71, 0.908875, 0.0, 0.0, 0.0]",0.0,1,YES,72.71,XGBoost,"[72.71, 0.908875, 0.0, 0.0, 0.0]",False
"[89.28, 1.116, 0.0, 0.0, 0.0]",0.0,1,YES,89.28,XGBoost,"[89.28, 1.116, 0.0, 0.0, 0.0]",False
"[92.24, 1.153, 0.0, 0.0, 0.0]",0.0,1,YES,92.24,FCFS,"[92.24, 1.153, 0.0, 0.0, 0.0]",False
"[125.76, 1.048, 0.0, 0.0, 0.0]",1.0,0,NO,125.76,FCFS,"[125.76, 1.048, 0.0, 0.0, 0.0]",False
"[77.82, 0.97275, 0.0, 0.0, 0.0]",0.0,1,YES,77.82,RoundRobin,"[77.82, 0.97275, 0.0, 0.0, 0.0]",False
"[92.45, 1.155625, 0.0, 0.0, 0.0]",0.0,1,YES,92.45,XGBoost,"[92.45, 1.155625, 0.0, 0.0, 0.0]",False
"[109.65, 0.91375, 0.0, 0.0, 0.0]",1.0,0,NO,109.65,FCFS,"[109.65, 0.91375, 0.0, 0.0, 0.0]",False
"[196.02, 1.225125, 0.0, 0.0, 0.0]",2.0,0,NO,196.02,RoundRobin,"[196.02, 1.225125, 0.0, 0.0, 0.0]",False
"[94, 2437, 23, 18, 1]",0.0,1,YES,7.92,Original,"[94, 2437, 23, 18, 1]",False
"[79.29, 0.991125, 0.0, 0.0, 0.0]",0.0,1,YES,79.29,XGBoost,"[79.29, 0.991125, 0.0, 0.0, 0.0]",False
"[81.23, 1.015375, 0.0, 0.0, 0.0]",0.0,1,YES,81.23,RoundRobin,"[81.23, 1.015375, 0.0, 0.0, 0.0]",False
"[116.37, 0.96975, 0.0, 0.0, 0.0]",1.0,0,NO,116.37,FCFS,"[116.37, 0.96975, 0.0, 0.0, 0.0]",False
"[89.95, 1.124375, 0.0, 0.0, 0.0]",0.0,1,YES,89.95,XGBoost,"[89.95, 1.124375, 0.0, 0.0, 0.0]",False
"[161.28, 1.008, 0.0, 0.0, 0.0]",2.0,0,NO,161.28,RoundRobin,"[161.28, 1.008, 0.0, 0.0, 0.0]",False
"[82.07, 1.025875, 0.0, 0.0, 0.0]",0.0,1,YES,82.07,XGBoost,"[82.07, 1.025875, 0.0, 0.0, 0.0]",False
"[92, 15154, 58, 21, 2]",1.0,1,YES,3.51,Original,"[92, 15154, 58, 21, 2]",False
"[62, 9040, 37, 48, 3]",0.0,1,YES,9.25,Original,"[62, 9040, 37, 48, 3]",False
"[105.165, 0.876375, 0.0, 0.0, 0.0]",1.0,0,NO,105.165,RoundRobin,"[105.165, 0.876375, 0.0, 0.0, 0.0]",False
"[79.25, 0.990625, 0.0, 0.0, 0.0]",0.0,1,YES,79.25,XGBoost,"[79.25, 0.990625, 0.0, 0.0, 0.0]",False
"[106.11, 0.88425, 0.0, 0.0, 0.0]",1.0,0,NO,106.11,FCFS,"[106.11, 0.88425, 0.0, 0.0, 0.0]",False
"[188.66, 1.179125, 0.0, 0.0, 0.0]",2.0,0,NO,188.66,FCFS,"[188.66, 1.179125, 0.0, 0.0, 0.0]",False
"[72.38, 0.90475, 0.0, 0.0, 0.0]",0.0,1,YES,72.38,XGBoost,"[72.38, 0.90475, 0.0, 0.0, 0.0]",False
"[83.28, 1.041, 0.0, 0.0, 0.0]",0.0,1,YES,83.28,XGBoost,"[83.28, 1.041, 0.0, 0.0, 0.0]",False
"[88.65, 1.108125, 0.0, 0.0, 0.0]",0.0,1,YES,88.65,XGBoost,"[88.65, 1.108125, 0.0, 0.0, 0.0]",False
"[97.84, 1.223, 0.0, 0.0, 0.0]",0.0,1,YES,97.84,RoundRobin,"[97.84, 1.223, 0.0, 0.0, 0.0]",False
"[72.66, 0.90825, 0.0, 0.0, 0.0]",0.0,1,YES,72.66,XGBoost,"[72.66, 0.90825, 0.0, 0.0, 0.0]",False
"[99.81, 1.247625, 0.0, 0.0, 0.0]",0.0,1,YES,99.81,FCFS,"[99.81, 1.247625, 0.0, 0.0, 0.0]",False
"[88.0, 1.1, 0.0, 0.0, 0.0]",0.0,1,YES,88.0,XGBoost,"[88.0, 1.1, 0.0, 0.0, 0.0]",False
"[190.62, 1.191375, 0.0, 0.0, 0.0]",2.0,1,YES,190.62,XGBoost,"[190.62, 1.191375, 0.0, 0.0, 0.0]",False
"[179.16, 1.11975, 0.0, 0.0, 0.0]",2.0,0,NO,179.16,RoundRobin,"[179.16, 1.11975, 0.0, 0.0, 0.0]",False
"[167.8, 1.04875, 0.0, 0.0, 0.0]",2.0,0,NO,167.8,RoundRobin,"[167.8, 1.04875, 0.0, 0.0, 0.0]",False
"[92.96, 1.162, 0.0, 0.0, 0.0]",0.0,1,YES,92.96,RoundRobin,"[92.96, 1.162, 0.0, 0.0, 0.0]",False
"[194.84, 1.21775, 0.0, 0.0, 0.0]",2.0,0,NO,194.84,RoundRobin,"[194.84, 1.21775, 0.0, 0.0, 0.0]",False
"[193.34, 1.208375, 0.0, 0.0, 0.0]",2.0,0,NO,193.34,FCFS,"[193.34, 1.208375, 0.0, 0.0, 0.0]",False
"[79.08, 0.9885, 0.0, 0.0, 0.0]",0.0,1,YES,79.08,XGBoost,"[79.08, 0.9885, 0.0, 0.0, 0.0]",False
"[173.9, 1.086875, 0.0, 0.0, 0.0]",2.0,0,NO,173.9,RoundRobin,"[173.9, 1.086875, 0.0, 0.0, 0.0]",False
"[119.43, 0.99525, 0.0, 0.0, 0.0]",1.0,0,NO,119.43,RoundRobin,"[119.43, 0.99525, 0.0, 0.0, 0.0]",False
"[118.65, 0.98875, 0.0, 0.0, 0.0]",1.0,0,NO,118.65,RoundRobin,"[118.65, 0.98875, 0.0, 0.0, 0.0]",False
"[78.83, 0.985375, 0.0, 0.0, 0.0]",0.0,1,YES,78.83,RoundRobin,"[78.83, 0.985375, 0.0, 0.0, 0.0]",False
"[107.37, 0.89475, 0.0, 0.0, 0.0]",1.0,0,NO,107.37,FCFS,"[107.37, 0.89475, 0.0, 0.0, 0.0]",False
"[98.98, 1.23725, 0.0, 0.0, 0.0]",0.0,1,YES,98.98,XGBoost,"[98.98, 1.23725, 0.0, 0.0, 0.0]",False
"[150.66, 0.941625, 0.0, 0.0, 0.0]",2.0,0,NO,150.66,XGBoost,"[150.66, 0.941625, 0.0, 0.0, 0.0]",False
"[76.35, 0.954375, 0.0, 0.0, 0.0]",0.0,1,YES,76.35,RoundRobin,"[76.35, 0.954375, 0.0, 0.0, 0.0]",False
"[95.59, 1.194875, 0.0, 0.0, 0.0]",0.0,1,YES,95.59,FCFS,"[95.59, 1.194875, 0.0, 0.0, 0.0]",False
"[39, 2364, 48, 34, 1]",0.0,1,YES,5.99,Original,"[39, 2364, 48, 34, 1]",False
"[97.81, 1.222625, 0.0, 0.0, 0.0]",0.0,1,YES,97.81,RoundRobin,"[97.81, 1.222625, 0.0, 0.0, 0.0]",False
"[70.98, 0.88725, 0.0, 0.0, 0.0]",0.0,1,YES,70.98,XGBoost,"[70.98, 0.88725, 0.0, 0.0, 0.0]",False
"[146.355, 1.219625, 0.0, 0.0, 0.0]",1.0,0,NO,146.355,RoundRobin,"[146.355, 1.219625, 0.0, 0.0, 0.0]",False
"[94.45, 1.180625, 0.0, 0.0, 0.0]",0.0,1,YES,94.45,RoundRobin,"[94.45, 1.180625, 0.0, 0.0, 0.0]",False
"[84.06, 1.05075, 0.0, 0.0, 0.0]",0.0,1,YES,84.06,XGBoost,"[84.06, 1.05075, 0.0, 0.0, 0.0]",False
"[139.665, 1.163875, 0.0, 0.0, 0.0]",1.0,0,NO,139.665,FCFS,"[139.665, 1.163875, 0.0, 0.0, 0.0]",False
"[98.4, 1.23, 0.0, 0.0, 0.0]",0.0,1,YES,98.4,FCFS,"[98.4, 1.23, 0.0, 0.0, 0.0]",False
"[146.61, 1.22175, 0.0, 0.0, 0.0]",1.0,0,NO,146.61,FCFS,"[146.61, 1.22175, 0.0, 0.0, 0.0]",False
"[88.89, 1.111125, 0.0, 0.0, 0.0]",0.0,1,YES,88.89,RoundRobin,"[88.89, 1.111125, 0.0, 0.0, 0.0]",False
"[94.71, 1.183875, 0.0, 0.0, 0.0]",0.0,1,YES,94.71,XGBoost,"[94.71, 1.183875, 0.0, 0.0, 0.0]",False
"[93.94, 1.17425, 0.0, 0.0, 0.0]",0.0,1,YES,93.94,XGBoost,"[93.94, 1.17425, 0.0, 0.0, 0.0]",False
"[148.8, 0.93, 0.0, 0.0, 0.0]",2.0,0,NO,148.8,RoundRobin,"[148.8, 0.93, 0.0, 0.0, 0.0]",False
"[116.34, 0.9695, 0.0, 0.0, 0.0]",1.0,0,NO,116.34,RoundRobin,"[116.34, 0.9695, 0.0, 0.0, 0.0]",False
"[114.465, 0.953875, 0.0, 0.0, 0.0]",1.0,0,NO,114.465,RoundRobin,"[114.465, 0.953875, 0.0, 0.0, 0.0]",False
"[82.11, 1.026375, 0.0, 0.0, 0.0]",0.0,1,YES,82.11,XGBoost,"[82.11, 1.026375, 0.0, 0.0, 0.0]",False
"[127.35, 1.06125, 0.0, 0.0, 0.0]",1.0,0,NO,127.35,FCFS,"[127.35, 1.06125, 0.0, 0.0, 0.0]",False
"[86.17, 1.077125, 0.0, 0.0, 0.0]",0.0,1,YES,86.17,XGBoost,"[86.17, 1.077125, 0.0, 0.0, 0.0]",False
"[143.06, 0.894125, 0.0, 0.0, 0.0]",2.0,0,NO,143.06,XGBoost,"[143.06, 0.894125, 0.0, 0.0, 0.0]",False
"[90.09, 1.126125, 0.0, 0.0, 0.0]",0.0,1,YES,90.09,RoundRobin,"[90.09, 1.126125, 0.0, 0.0, 0.0]",False
"[177.56, 1.10975, 0.0, 0.0, 0.0]",2.0,1,YES,177.56,XGBoost,"[177.56, 1.10975, 0.0, 0.0, 0.0]",False
"[95.22, 1.19025, 0.0, 0.0, 0.0]",0.0,1,YES,95.22,FCFS,"[95.22, 1.19025, 0.0, 0.0, 0.0]",False
"[194.48, 1.2155, 0.0, 0.0, 0.0]",2.0,1,YES,194.48,XGBoost,"[194.48, 1.2155, 0.0, 0.0, 0.0]",False
"[133.44, 1.112, 0.0, 0.0, 0.0]",1.0,0,NO,133.44,RoundRobin,"[133.44, 1.112, 0.0, 0.0, 0.0]",False
"[92.99, 1.162375, 0.0, 0.0, 0.0]",0.0,1,YES,92.99,RoundRobin,"[92.99, 1.162375, 0.0, 0.0, 0.0]",False
"[94.24, 1.178, 0.0, 0.0, 0.0]",0.0,1,YES,94.24,FCFS,"[94.24, 1.178, 0.0, 0.0, 0.0]",False
"[164.18, 1.026125, 0.0, 0.0, 0.0]",2.0,0,NO,164.18,RoundRobin,"[164.18, 1.026125, 0.0, 0.0, 0.0]",False
"[119.88, 0.999, 0.0, 0.0, 0.0]",1.0,0,NO,119.88,RoundRobin,"[119.88, 0.999, 0.0, 0.0, 0.0]",False
"[70.8, 0.885, 0.0, 0.0, 0.0]",0.0,1,YES,70.8,RoundRobin,"[70.8, 0.885, 0.0, 0.0, 0.0]",False
"[165.98, 1.037375, 0.0, 0.0, 0.0]",2.0,0,NO,165.98,RoundRobin,"[165.98, 1.037375, 0.0, 0.0, 0.0]",False
"[72.35, 0.904375, 0.0, 0.0, 0.0]",0.0,1,YES,72.35,RoundRobin,"[72.35, 0.904375, 0.0, 0.0, 0.0]",False
"[84, 11607, 42, 29, 3]",0.0,1,YES,8.84,Original,"[84, 11607, 42, 29, 3]",False
"[83.33, 1.041625, 0.0, 0.0, 0.0]",0.0,1,YES,83.33,FCFS,"[83.33, 1.041625, 0.0, 0.0, 0.0]",False
"[112.23, 0.93525, 0.0, 0.0, 0.0]",1.0,0,NO,112.23,RoundRobin,"[112.23, 0.93525, 0.0, 0.0, 0.0]",False
"[159.82, 0.998875, 0.0, 0.0, 0.0]",2.0,0,NO,159.82,FCFS,"[159.82, 0.998875, 0.0, 0.0, 0.0]",False
"[60, 5380, 30, 37, 2]",1.0,1,YES,4.12,Original,"[60, 5380, 30, 37, 2]",False
"[70.13, 0.876625, 0.0, 0.0, 0.0]",0.0,1,YES,70.13,XGBoost,"[70.13, 0.876625, 0.0, 0.0, 0.0]",False
"[159.62, 0.997625, 0.0, 0.0, 0.0]",2.0,0,NO,159.62,RoundRobin,"[159.62, 0.997625, 0.0, 0.0, 0.0]",False
"[39, 10771, 5, 1, 1]",1.0,1,YES,2.41,Original,"[39, 10771, 5, 1, 1]",False
"[113.745, 0.947875, 0.0, 0.0, 0.0]",1.0,0,NO,113.745,RoundRobin,"[113.745, 0.947875, 0.0, 0.0, 0.0]",False
"[140.04, 0.87525, 0.0, 0.0, 0.0]",2.0,0,NO,140.04,FCFS,"[140.04, 0.87525, 0.0, 0.0, 0.0]",False
"[83.82, 1.04775, 0.0, 0.0, 0.0]",0.0,1,YES,83.82,FCFS,"[83.82, 1.04775, 0.0, 0.0, 0.0]",False
"[82.85, 1.035625, 0.0, 0.0, 0.0]",0.0,1,YES,82.85,XGBoost,"[82.85, 1.035625, 0.0, 0.0, 0.0]",False
"[156.18, 0.976125, 0.0, 0.0, 0.0]",2.0,0,NO,156.18,RoundRobin,"[156.18, 0.976125, 0.0, 0.0, 0.0]",False
"[138.84, 1.157, 0.0, 0.0, 0.0]",1.0,0,NO,138.84,FCFS,"[138.84, 1.157, 0.0, 0.0, 0.0]",False
"[148.6, 0.92875, 0.0, 0.0, 0.0]",2.0,0,NO,148.6,XGBoost,"[148.6, 0.92875, 0.0, 0.0, 0.0]",False
"[91.31, 1.141375, 0.0, 0.0, 0.0]",0.0,1,YES,91.31,XGBoost,"[91.31, 1.141375, 0.0, 0.0, 0.0]",False
"[153.82, 0.961375, 0.0, 0.0, 0.0]",2.0,0,NO,153.82,XGBoost,"[153.82, 0.961375, 0.0, 0.0, 0.0]",False
"[199.44, 1.2465, 0.0, 0.0, 0.0]",2.0,0,NO,199.44,FCFS,"[199.44, 1.2465, 0.0, 0.0, 0.0]",False
"[74.61, 0.932625, 0.0, 0.0, 0.0]",0.0,1,YES,74.61,XGBoost,"[74.61, 0.932625, 0.0, 0.0, 0.0]",False
"[124.635, 1.038625, 0.0, 0.0, 0.0]",1.0,0,NO,124.635,FCFS,"[124.635, 1.038625, 0.0, 0.0, 0.0]",False
"[89.68, 1.121, 0.0, 0.0, 0.0]",0.0,1,YES,89.68,RoundRobin,"[89.68, 1.121, 0.0, 0.0, 0.0]",False
"[95.86, 1.19825, 0.0, 0.0, 0.0]",0.0,1,YES,95.86,XGBoost,"[95.86, 1.19825, 0.0, 0.0, 0.0]",False
"[73.82, 0.92275, 0.0, 0.0, 0.0]",0.0,1,YES,73.82,XGBoost,"[73.82, 0.92275, 0.0, 0.0, 0.0]",False
"[73.29, 0.916125, 0.0, 0.0, 0.0]",0.0,1,YES,73.29,RoundRobin,"[73.29, 0.916125, 0.0, 0.0, 0.0]",False
"[191.08, 1.19425, 0.0, 0.0, 0.0]",2.0,1,YES,191.08,XGBoost,"[191.08, 1.19425, 0.0, 0.0, 0.0]",False
"[76.22, 0.95275, 0.0, 0.0, 0.0]",0.0,1,YES,76.22,XGBoost,"[76.22, 0.95275, 0.0, 0.0, 0.0]",False
"[86.59, 1.082375, 0.0, 0.0, 0.0]",0.0,1,YES,86.59,XGBoost,"[86.59, 1.082375, 0.0, 0.0, 0.0]",False
"[54, 1301, 12, 46, 1]",1.0,1,YES,3.52,Original,"[54, 1301, 12, 46, 1]",False
"[86, 4789, 16, 14, 3]",0.0,1,YES,6.15,Original,"[86, 4789, 16, 14, 3]",False
"[83.9, 1.04875, 0.0, 0.0, 0.0]",0.0,1,YES,83.9,RoundRobin,"[83.9, 1.04875, 0.0, 0.0, 0.0]",False
"[97.8, 1.2225, 0.0, 0.0, 0.0]",0.0,1,YES,97.8,XGBoost,"[97.8, 1.2225, 0.0, 0.0, 0.0]",False
"[91.91, 1.148875, 0.0, 0.0, 0.0]",0.0,1,YES,91.91,XGBoost,"[91.91, 1.148875, 0.0, 0.0, 0.0]",False
"[119.22, 0.9935, 0.0, 0.0, 0.0]",1.0,0,NO,119.22,FCFS,"[119.22, 0.9935, 0.0, 0.0, 0.0]",False
"[130.455, 1.087125, 0.0, 0.0, 0.0]",1.0,0,NO,130.455,RoundRobin,"[130.455, 1.087125, 0.0, 0.0, 0.0]",False
"[138.57, 1.15475, 0.0, 0.0, 0.0]",1.0,0,NO,138.57,RoundRobin,"[138.57, 1.15475, 0.0, 0.0, 0.0]",False
"[126.0, 1.05, 0.0, 0.0, 0.0]",1.0,0,NO,126.0,RoundRobin,"[126.0, 1.05, 0.0, 0.0, 0.0]",False
"[75.24, 0.9405, 0.0, 0.0, 0.0]",0.0,1,YES,75.24,XGBoost,"[75.24, 0.9405, 0.0, 0.0, 0.0]",False
"[70.15, 0.876875, 0.0, 0.0, 0.0]",0.0,1,YES,70.15,XGBoost,"[70.15, 0.876875, 0.0, 0.0, 0.0]",False
"[193.48, 1.20925, 0.0, 0.0, 0.0]",2.0,0,NO,193.48,RoundRobin,"[193.48, 1.20925, 0.0, 0.0, 0.0]",False
"[72.54, 0.90675, 0.0, 0.0, 0.0]",0.0,1,YES,72.54,XGBoost,"[72.54, 0.90675, 0.0, 0.0, 0.0]",False
"[122.37, 1.01975, 0.0, 0.0, 0.0]",1.0,0,NO,122.37,RoundRobin,"[122.37, 1.01975, 0.0, 0.0, 0.0]",False
"[167.18, 1.044875, 0.0, 0.0, 0.0]",2.0,1,YES,167.18,XGBoost,"[167.18, 1.044875, 0.0, 0.0, 0.0]",False
"[80.9, 1.01125, 0.0, 0.0, 0.0]",0.0,1,YES,80.9,FCFS,"[80.9, 1.01125, 0.0, 0.0, 0.0]",False
"[185.2, 1.1575, 0.0, 0.0, 0.0]",2.0,1,YES,185.2,XGBoost,"[185.2, 1.1575, 0.0, 0.0, 0.0]",False
"[157.24, 0.98275, 0.0, 0.0, 0.0]",2.0,0,NO,157.24,XGBoost,"[157.24, 0.98275, 0.0, 0.0, 0.0]",False
"[180.38, 1.127375, 0.0, 0.0, 0.0]",2.0,0,NO,180.38,RoundRobin,"[180.38, 1.127375, 0.0, 0.0, 0.0]",False
"[107.1, 0.8925, 0.0, 0.0, 0.0]",1.0,0,NO,107.1,FCFS,"[107.1, 0.8925, 0.0, 0.0, 0.0]",False
"[135.42, 1.1285, 0.0, 0.0, 0.0]",1.0,0,NO,135.42,RoundRobin,"[135.42, 1.1285, 0.0, 0.0, 0.0]",False
"[158.76, 0.99225, 0.0, 0.0, 0.0]",2.0,0,NO,158.76,XGBoost,"[158.76, 0.99225, 0.0, 0.0, 0.0]",False
"[185.86, 1.161625, 0.0, 0.0, 0.0]",2.0,0,NO,185.86,FCFS,"[185.86, 1.161625, 0.0, 0.0, 0.0]",False
"[71.28, 0.891, 0.0, 0.0, 0.0]",0.0,1,YES,71.28,XGBoost,"[71.28, 0.891, 0.0, 0.0, 0.0]",False
"[157.84, 0.9865, 0.0, 0.0, 0.0]",2.0,0,NO,157.84,XGBoost,"[157.84, 0.9865, 0.0, 0.0, 0.0]",False
"[89.85, 1.123125, 0.0, 0.0, 0.0]",0.0,1,YES,89.85,FCFS,"[89.85, 1.123125, 0.0, 0.0, 0.0]",False
"[170.28, 1.06425, 0.0, 0.0, 0.0]",2.0,0,NO,170.28,FCFS,"[170.28, 1.06425, 0.0, 0.0, 0.0]",False
"[78.72, 0.984, 0.0, 0.0, 0.0]",0.0,1,YES,78.72,RoundRobin,"[78.72, 0.984, 0.0, 0.0, 0.0]",False
"[163.72, 1.02325, 0.0, 0.0, 0.0]",2.0,0,NO,163.72,RoundRobin,"[163.72, 1.02325, 0.0, 0.0, 0.0]",False
"[106.215, 0.885125, 0.0, 0.0, 0.0]",1.0,0,NO,106.215,RoundRobin,"[106.215, 0.885125, 0.0, 0.0, 0.0]",False
"[151.88, 0.94925, 0.0, 0.0, 0.0]",2.0,0,NO,151.88,FCFS,"[151.88, 0.94925, 0.0, 0.0, 0.0]",False
"[145.36, 0.9085, 0.0, 0.0, 0.0]",2.0,0,NO,145.36,RoundRobin,"[145.36, 0.9085, 0.0, 0.0, 0.0]",False
"[143.88, 0.89925, 0.0, 0.0, 0.0]",2.0,0,NO,143.88,RoundRobin,"[143.88, 0.89925, 0.0, 0.0, 0.0]",False
"[134.445, 1.120375, 0.0, 0.0, 0.0]",1.0,0,NO,134.445,FCFS,"[134.445, 1.120375, 0.0, 0.0, 0.0]",False
"[88.77, 1.109625, 0.0, 0.0, 0.0]",0.0,1,YES,88.77,RoundRobin,"[88.77, 1.109625, 0.0, 0.0, 0.0]",False
"[109.95, 0.91625, 0.0, 0.0, 0.0]",1.0,0,NO,109.95,RoundRobin,"[109.95, 0.91625, 0.0, 0.0, 0.0]",False
"[168.38, 1.052375, 0.0, 0.0, 0.0]",2.0,0,NO,168.38,FCFS,"[168.38, 1.052375, 0.0, 0.0, 0.0]",False
"[74.42, 0.93025, 0.0, 0.0, 0.0]",0.0,1,YES,74.42,XGBoost,"[74.42, 0.93025, 0.0, 0.0, 0.0]",False
"[35, 14719, 53, 1, 1]",0.0,1,YES,5.42,Original,"[35, 14719, 53, 1, 1]",False
"[182.46, 1.140375, 0.0, 0.0, 0.0]",2.0,1,YES,182.46,XGBoost,"[182.46, 1.140375, 0.0, 0.0, 0.0]",False
"[88.71, 1.108875, 0.0, 0.0, 0.0]",0.0,1,YES,88.71,RoundRobin,"[88.71, 1.108875, 0.0, 0.0, 0.0]",False
"[170.74, 1.067125, 0.0, 0.0, 0.0]",2.0,0,NO,170.74,FCFS,"[170.74, 1.067125, 0.0, 0.0, 0.0]",False
"[93.71, 1.171375, 0.0, 0.0, 0.0]",0.0,1,YES,93.71,RoundRobin,"[93.71, 1.171375, 0.0, 0.0, 0.0]",False
"[85.88, 1.0735, 0.0, 0.0, 0.0]",0.0,1,YES,85.88,XGBoost,"[85.88, 1.0735, 0.0, 0.0, 0.0]",False
"[176.36, 1.10225, 0.0, 0.0, 0.0]",2.0,0,NO,176.36,FCFS,"[176.36, 1.10225, 0.0, 0.0, 0.0]",False
"[85.6, 1.07, 0.0, 0.0, 0.0]",0.0,1,YES,85.6,FCFS,"[85.6, 1.07, 0.0, 0.0, 0.0]",False
"[181.94, 1.137125, 0.0, 0.0, 0.0]",2.0,0,NO,181.94,FCFS,"[181.94, 1.137125, 0.0, 0.0, 0.0]",False
"[73, 5824, 64, 24, 3]",0.0,1,YES,5.31,Original,"[73, 5824, 64, 24, 3]",False
"[129.735, 1.081125, 0.0, 0.0, 0.0]",1.0,0,NO,129.735,FCFS,"[129.735, 1.081125, 0.0, 0.0, 0.0]",False
"[156.14, 0.975875, 0.0, 0.0, 0.0]",2.0,0,NO,156.14,FCFS,"[156.14, 0.975875, 0.0, 0.0, 0.0]",False
"[73.71, 0.921375, 0.0, 0.0, 0.0]",0.0,1,YES,73.71,XGBoost,"[73.71, 0.921375, 0.0, 0.0, 0.0]",False
"[69, 12946, 55, 31, 2]",1.0,1,YES,2.85,Original,"[69, 12946, 55, 31, 2]",False
"[153.66, 0.960375, 0.0, 0.0, 0.0]",2.0,0,NO,153.66,RoundRobin,"[153.66, 0.960375, 0.0, 0.0, 0.0]",False
"[141.525, 1.179375, 0.0, 0.0, 0.0]",1.0,0,NO,141.525,RoundRobin,"[141.525, 1.179375, 0.0, 0.0, 0.0]",False
"[144.04, 0.90025, 0.0, 0.0, 0.0]",2.0,0,NO,144.04,RoundRobin,"[144.04, 0.90025, 0.0, 0.0, 0.0]",False
"[98.41, 1.230125, 0.0, 0.0, 0.0]",0.0,1,YES,98.41,XGBoost,"[98.41, 1.230125, 0.0, 0.0, 0.0]",False
"[126.495, 1.054125, 0.0, 0.0, 0.0]",1.0,0,NO,126.495,RoundRobin,"[126.495, 1.054125, 0.0, 0.0, 0.0]",False
"[70.2, 0.8775, 0.0, 0.0, 0.0]",0.0,1,YES,70.2,RoundRobin,"[70.2, 0.8775, 0.0, 0.0, 0.0]",False
"[88.57, 1.107125, 0.0, 0.0, 0.0]",0.0,1,YES,88.57,XGBoost,"[88.57, 1.107125, 0.0, 0.0, 0.0]",False
"[149.68, 0.9355, 0.0, 0.0, 0.0]",2.0,0,NO,149.68,RoundRobin,"[149.68, 0.9355, 0.0, 0.0, 0.0]",False
"[76, 12922, 31, 26, 1]",1.0,1,YES,1.65,Original,"[76, 12922, 31, 26, 1]",False
"[73.32, 0.9165, 0.0, 0.0, 0.0]",0.0,1,YES,73.32,FCFS,"[73.32, 0.9165, 0.0, 0.0, 0.0]",False
"[79.24, 0.9905, 0.0, 0.0, 0.0]",0.0,1,YES,79.24,XGBoost,"[79.24, 0.9905, 0.0, 0.0, 0.0]",False
"[78.05, 0.975625, 0.0, 0.0, 0.0]",0.0,1,YES,78.05,XGBoost,"[78.05, 0.975625, 0.0, 0.0, 0.0]",False
"[32, 4048, 35, 34, 1]",0.0,1,YES,6.78,Original,"[32, 4048, 35, 34, 1]",False
"[164.56, 1.0285, 0.0, 0.0, 0.0]",2.0,0,NO,164.56,RoundRobin,"[164.56, 1.0285, 0.0, 0.0, 0.0]",False
"[96.53, 1.206625, 0.0, 0.0, 0.0]",0.0,1,YES,96.53,FCFS,"[96.53, 1.206625, 0.0, 0.0, 0.0]",False
"[77.55, 0.969375, 0.0, 0.0, 0.0]",0.0,1,YES,77.55,RoundRobin,"[77.55, 0.969375, 0.0, 0.0, 0.0]",False
"[125.865, 1.048875, 0.0, 0.0, 0.0]",1.0,0,NO,125.865,RoundRobin,"[125.865, 1.048875, 0.0, 0.0, 0.0]",False
"[78.73, 0.984125, 0.0, 0.0, 0.0]",0.0,1,YES,78.73,FCFS,"[78.73, 0.984125, 0.0, 0.0, 0.0]",False
"[99.08, 1.2385, 0.0, 0.0, 0.0]",0.0,1,YES,99.08,RoundRobin,"[99.08, 1.2385, 0.0, 0.0, 0.0]",False
"[145.14, 0.907125, 0.0, 0.0, 0.0]",2.0,0,NO,145.14,RoundRobin,"[145.14, 0.907125, 0.0, 0.0, 0.0]",False
"[186.02, 1.162625, 0.0, 0.0, 0.0]",2.0,0,NO,186.02,RoundRobin,"[186.02, 1.162625, 0.0, 0.0, 0.0]",False
"[81.0, 1.0125, 0.0, 0.0, 0.0]",0.0,1,YES,81.0,RoundRobin,"[81.0, 1.0125, 0.0, 0.0, 0.0]",False
"[90.88, 1.136, 0.0, 0.0, 0.0]",0.0,1,YES,90.88,XGBoost,"[90.88, 1.136, 0.0, 0.0, 0.0]",False
"[194.4, 1.215, 0.0, 0.0, 0.0]",2.0,0,NO,194.4,RoundRobin,"[194.4, 1.215, 0.0, 0.0, 0.0]",False
"[169.72, 1.06075, 0.0, 0.0, 0.0]",2.0,0,NO,169.72,RoundRobin,"[169.72, 1.06075, 0.0, 0.0, 0.0]",False
"[175.46, 1.096625, 0.0, 0.0, 0.0]",2.0,1,YES,175.46,XGBoost,"[175.46, 1.096625, 0.0, 0.0, 0.0]",False
"[166.48, 1.0405, 0.0, 0.0, 0.0]",2.0,0,NO,166.48,RoundRobin,"[166.48, 1.0405, 0.0, 0.0, 0.0]",False
"[122.1, 1.0175, 0.0, 0.0, 0.0]",1.0,0,NO,122.1,RoundRobin,"[122.1, 1.0175, 0.0, 0.0, 0.0]",False
"[74.43, 0.930375, 0.0, 0.0, 0.0]",0.0,1,YES,74.43,RoundRobin,"[74.43, 0.930375, 0.0, 0.0, 0.0]",False
"[70.07, 0.875875, 0.0, 0.0, 0.0]",0.0,1,YES,70.07,XGBoost,"[70.07, 0.875875, 0.0, 0.0, 0.0]",False
